property_id,property_name,property_type,city,state,listed_date,price,area_sqft,bedrooms,bathrooms,agent_id
P397,Sunshine Farm Estate,Farmhouse,Bangalore,KA,12/26/2019,4699167,3236,3,3,A297
P398,Skyline Residency,Apartment,Coimbatore,TN,12/27/2019,8521329,1809,2,2,A298
P399,Royal Palm Villas,Villa,Kochi,KL,12/28/2019,7244566,2443,3,2,A299
P400,Corporate Square,Commercial,Hosur,TN,12/29/2019,5564096,4662,3,2,A300
P401,Sunrise Layout,Plot,Trichy,TN,12/30/2019,6048072,2347,3,2,A301
P402,Sunshine Farm Estate,Farmhouse,Chennai,TN,12/31/2019,9121035,3122,3,3,A302
P403,Skyline Residency,Apartment,Perambalur,TN,1/1/2020,6775672,2326,2,2,A303
P404,Royal Palm Villas,Villa,Bangalore,KA,1/2/2020,9018748,3857,3,2,A304
P405,Corporate Square,Commercial,Coimbatore,TN,1/3/2020,8054057,3789,3,2,A305
P406,Sunrise Layout,Plot,Kochi,KL,1/4/2020,5531234,1218,3,2,A306
P407,Sunshine Farm Estate,Farmhouse,Hosur,TN,1/5/2020,7463574,4109,3,3,A307
P408,Skyline Residency,Apartment,Trichy,TN,1/6/2020,6796864,1672,3,2,A308
P409,Royal Palm Villas,Villa,Chennai,TN,1/7/2020,4503279,2784,4,2,A309
P410,Corporate Square,Commercial,Perambalur,TN,1/8/2020,5836619,2715,3,2,A310
P411,Sunrise Layout,Plot,Bangalore,KA,1/9/2020,7863561,1851,3,2,A311
P412,Sunshine Farm Estate,Farmhouse,Coimbatore,TN,1/10/2020,4782991,5706,4,3,A312
P413,Skyline Residency,Apartment,Kochi,KL,1/11/2020,9208606,1836,2,2,A313
P414,Royal Palm Villas,Villa,Hosur,TN,1/12/2020,6549699,3686,3,2,A314
P415,Corporate Square,Commercial,Trichy,TN,1/13/2020,9251894,2355,3,2,A315
P416,Sunrise Layout,Plot,Chennai,TN,1/14/2020,5662644,2561,2,2,A316
P417,Sunshine Farm Estate,Farmhouse,Perambalur,TN,1/15/2020,9012596,3112,4,3,A317
P418,Skyline Residency,Apartment,Bangalore,KA,1/16/2020,6830448,1589,3,2,A318
P419,Royal Palm Villas,Villa,Coimbatore,TN,1/17/2020,9030722,4302,3,2,A319
P420,Corporate Square,Commercial,Kochi,KL,1/18/2020,7515579,4944,4,2,A320
P421,Sunrise Layout,Plot,Hosur,TN,1/19/2020,8982135,2096,3,2,A321
P422,Sunshine Farm Estate,Farmhouse,Trichy,TN,1/20/2020,5745930,4466,4,3,A322
P423,Skyline Residency,Apartment,Chennai,TN,1/21/2020,4522749,1660,2,2,A323
P424,Royal Palm Villas,Villa,Perambalur,TN,1/22/2020,7075523,3097,4,2,A324
P425,Corporate Square,Commercial,Bangalore,KA,1/23/2020,8919606,1258,4,2,A325
P426,Sunrise Layout,Plot,Coimbatore,TN,1/24/2020,8989674,2000,3,2,A326
P427,Sunshine Farm Estate,Farmhouse,Kochi,KL,1/25/2020,5459809,2514,3,3,A327
P428,Skyline Residency,Apartment,Hosur,TN,1/26/2020,7654707,1620,3,2,A328
P429,Royal Palm Villas,Villa,Trichy,TN,1/27/2020,7455622,2632,3,2,A329
P430,Corporate Square,Commercial,Chennai,TN,1/28/2020,5287434,3883,4,2,A330
P431,Sunrise Layout,Plot,Perambalur,TN,1/29/2020,4595213,2432,3,2,A331
P432,Sunshine Farm Estate,Farmhouse,Bangalore,KA,1/30/2020,5563991,2845,3,3,A332
P433,Skyline Residency,Apartment,Coimbatore,TN,1/31/2020,7616565,1535,2,2,A333
P434,Royal Palm Villas,Villa,Kochi,KL,2/1/2020,4719183,3914,3,2,A334
P435,Corporate Square,Commercial,Hosur,TN,2/2/2020,5669005,1505,3,2,A335
P436,Sunrise Layout,Plot,Trichy,TN,2/3/2020,5141722,1059,3,2,A336
P437,Sunshine Farm Estate,Farmhouse,Chennai,TN,2/4/2020,7853437,2915,4,3,A337
P438,Skyline Residency,Apartment,Perambalur,TN,2/5/2020,7113282,1716,2,2,A338
P439,Royal Palm Villas,Villa,Bangalore,KA,2/6/2020,9229583,4985,4,2,A339
P440,Corporate Square,Commercial,Coimbatore,TN,2/7/2020,9414091,1962,4,2,A340
P441,Sunrise Layout,Plot,Kochi,KL,2/8/2020,5922416,2130,3,2,A341
P442,Sunshine Farm Estate,Farmhouse,Hosur,TN,2/9/2020,8508672,4430,3,3,A342
P443,Skyline Residency,Apartment,Trichy,TN,2/10/2020,4971857,2191,2,2,A343
P444,Royal Palm Villas,Villa,Chennai,TN,2/11/2020,7958465,3787,3,2,A344
P445,Corporate Square,Commercial,Perambalur,TN,2/12/2020,8099286,4548,4,2,A345
P446,Sunrise Layout,Plot,Bangalore,KA,2/13/2020,8160669,2193,3,2,A346
P447,Sunshine Farm Estate,Farmhouse,Coimbatore,TN,2/14/2020,9439682,3690,3,3,A347
P448,Skyline Residency,Apartment,Kochi,KL,2/15/2020,8889512,1660,3,2,A348
P449,Royal Palm Villas,Villa,Hosur,TN,2/16/2020,7205559,4204,4,2,A349
P450,Corporate Square,Commercial,Trichy,TN,2/17/2020,8007131,1047,4,2,A350
P451,Sunrise Layout,Plot,Chennai,TN,2/18/2020,8506809,2448,3,2,A351
P452,Sunshine Farm Estate,Farmhouse,Perambalur,TN,2/19/2020,7744140,4659,4,3,A352
P453,Skyline Residency,Apartment,Bangalore,KA,2/20/2020,6538292,2396,3,2,A353
P454,Royal Palm Villas,Villa,Coimbatore,TN,2/21/2020,9274619,4170,4,2,A354
P455,Corporate Square,Commercial,Kochi,KL,2/22/2020,6762853,3262,4,2,A355
P456,Sunrise Layout,Plot,Hosur,TN,2/23/2020,7821721,2414,2,2,A356
P457,Sunshine Farm Estate,Farmhouse,Trichy,TN,2/24/2020,5001601,3070,3,3,A357
P458,Skyline Residency,Apartment,Chennai,TN,2/25/2020,5274402,1526,2,2,A358
P459,Royal Palm Villas,Villa,Perambalur,TN,2/26/2020,7928754,2539,4,2,A359
P460,Corporate Square,Commercial,Bangalore,KA,2/27/2020,4576550,2905,4,2,A360
P461,Sunrise Layout,Plot,Coimbatore,TN,2/28/2020,7625381,1303,2,2,A361
P462,Sunshine Farm Estate,Farmhouse,Kochi,KL,2/29/2020,4597849,3976,4,3,A362
P463,Skyline Residency,Apartment,Hosur,TN,3/1/2020,6655520,2276,3,2,A363
P464,Royal Palm Villas,Villa,Trichy,TN,3/2/2020,7880874,4351,3,2,A364
P465,Corporate Square,Commercial,Chennai,TN,3/3/2020,4772554,1683,3,2,A365
P466,Sunrise Layout,Plot,Perambalur,TN,3/4/2020,8530942,2464,2,2,A366
P467,Sunshine Farm Estate,Farmhouse,Bangalore,KA,3/5/2020,5242597,4106,4,3,A367
P468,Skyline Residency,Apartment,Coimbatore,TN,3/6/2020,6598442,1872,3,2,A368
P469,Royal Palm Villas,Villa,Kochi,KL,3/7/2020,8574179,4763,4,2,A369
P470,Corporate Square,Commercial,Hosur,TN,3/8/2020,8258867,3086,4,2,A370
P471,Sunrise Layout,Plot,Trichy,TN,3/9/2020,8843813,2184,2,2,A371
P472,Sunshine Farm Estate,Farmhouse,Chennai,TN,3/10/2020,6640986,3691,3,3,A372
P473,Skyline Residency,Apartment,Perambalur,TN,3/11/2020,4613965,1714,2,2,A373
P474,Royal Palm Villas,Villa,Bangalore,KA,3/12/2020,7195340,4122,3,2,A374
P475,Corporate Square,Commercial,Coimbatore,TN,3/13/2020,7202672,2510,4,2,A375
P476,Sunrise Layout,Plot,Kochi,KL,3/14/2020,8709300,2266,3,2,A376
P477,Sunshine Farm Estate,Farmhouse,Hosur,TN,3/15/2020,6680527,4353,3,3,A377
P478,Skyline Residency,Apartment,Trichy,TN,3/16/2020,5856839,2251,3,2,A378
P479,Royal Palm Villas,Villa,Chennai,TN,3/17/2020,9099006,3642,4,2,A379
P480,Corporate Square,Commercial,Perambalur,TN,3/18/2020,8419031,1396,4,2,A380
P481,Sunrise Layout,Plot,Bangalore,KA,3/19/2020,5145244,2786,2,2,A381
P482,Sunshine Farm Estate,Farmhouse,Coimbatore,TN,3/20/2020,8474094,4944,3,3,A382
P483,Skyline Residency,Apartment,Kochi,KL,3/21/2020,6755190,2500,3,2,A383
P484,Royal Palm Villas,Villa,Hosur,TN,3/22/2020,4653837,3707,3,2,A384
P485,Corporate Square,Commercial,Trichy,TN,3/23/2020,7177348,4783,4,2,A385
P486,Sunrise Layout,Plot,Chennai,TN,3/24/2020,4983028,2720,2,2,A386
P487,Sunshine Farm Estate,Farmhouse,Perambalur,TN,3/25/2020,9404890,3989,4,3,A387
P488,Skyline Residency,Apartment,Bangalore,KA,3/26/2020,5683356,1621,2,2,A388
P489,Royal Palm Villas,Villa,Coimbatore,TN,3/27/2020,6984926,3155,4,2,A389
P490,Corporate Square,Commercial,Kochi,KL,3/28/2020,6368866,1440,3,2,A390
P491,Sunrise Layout,Plot,Hosur,TN,3/29/2020,6054072,1497,2,2,A391
P492,Sunshine Farm Estate,Farmhouse,Trichy,TN,3/30/2020,6005776,2738,4,3,A392
P493,Skyline Residency,Apartment,Chennai,TN,3/31/2020,7390863,1682,2,2,A393
P494,Royal Palm Villas,Villa,Perambalur,TN,4/1/2020,7509828,2927,4,2,A394
P495,Corporate Square,Commercial,Bangalore,KA,4/2/2020,8959455,3202,3,2,A395
P496,Sunrise Layout,Plot,Coimbatore,TN,4/3/2020,7409723,1930,2,2,A396
P497,Sunshine Farm Estate,Farmhouse,Kochi,KL,4/4/2020,7364306,3870,3,3,A397
P498,Skyline Residency,Apartment,Hosur,TN,4/5/2020,7068305,1523,3,2,A398
P499,Royal Palm Villas,Villa,Trichy,TN,4/6/2020,7207525,4644,4,2,A399
P500,Corporate Square,Commercial,Chennai,TN,4/7/2020,5318794,4738,3,2,A400
P501,Elite Towers,Apartment,Perambalur,TN,4/8/2020,8671257,2496,3,2,A401
P502,Elite Towers,Apartment,Bangalore,KA,4/9/2020,6537388,2142,3,2,A402
P503,Elite Towers,Apartment,Coimbatore,TN,4/10/2020,4748079,2241,2,2,A403
P504,Elite Towers,Apartment,Kochi,KL,4/11/2020,5377752,1951,2,2,A404
P505,Elite Towers,Apartment,Hosur,TN,4/12/2020,8179997,2434,2,2,A405
P506,Elite Towers,Apartment,Trichy,TN,4/13/2020,7305264,2008,3,2,A406
P507,Elite Towers,Apartment,Chennai,TN,4/14/2020,8098979,1510,3,2,A407
P508,Elite Towers,Apartment,Perambalur,TN,4/15/2020,9461118,2460,3,2,A408
P509,Elite Towers,Apartment,Bangalore,KA,4/16/2020,4530693,2459,2,2,A409
P510,Elite Towers,Apartment,Coimbatore,TN,4/17/2020,4547070,2378,3,2,A410
P511,Elite Towers,Apartment,Kochi,KL,4/18/2020,6264088,2180,2,2,A411
P512,Elite Towers,Apartment,Hosur,TN,4/19/2020,5219833,1894,3,2,A412
P513,Elite Towers,Apartment,Trichy,TN,4/20/2020,9394376,2237,2,2,A413
P514,Elite Towers,Apartment,Chennai,TN,4/21/2020,6606741,1559,3,2,A414
P515,Elite Towers,Apartment,Perambalur,TN,4/22/2020,6921890,2279,3,2,A415
P516,Elite Towers,Apartment,Bangalore,KA,4/23/2020,5451328,2415,2,2,A416
P517,Elite Towers,Apartment,Coimbatore,TN,4/24/2020,9065166,1526,3,2,A417
P518,Elite Towers,Apartment,Kochi,KL,4/25/2020,8308158,1555,2,2,A418
P519,Elite Towers,Apartment,Hosur,TN,4/26/2020,5617532,1623,3,2,A419
P520,Elite Towers,Apartment,Trichy,TN,4/27/2020,6742295,2318,3,2,A420
P521,Elite Towers,Apartment,Chennai,TN,4/28/2020,5411627,1745,3,2,A421
P522,Elite Towers,Apartment,Perambalur,TN,4/29/2020,5760657,2291,3,2,A422
P523,Elite Towers,Apartment,Bangalore,KA,4/30/2020,7013211,1621,2,2,A423
P524,Elite Towers,Apartment,Coimbatore,TN,5/1/2020,5414406,1710,2,2,A424
P525,Elite Towers,Apartment,Kochi,KL,5/2/2020,7829469,2265,2,2,A425
P526,Elite Towers,Apartment,Hosur,TN,5/3/2020,5413712,2047,3,2,A426
P527,Elite Towers,Apartment,Trichy,TN,5/4/2020,6075151,1723,3,2,A427
P528,Elite Towers,Apartment,Chennai,TN,5/5/2020,9490005,1713,2,2,A428
P529,Elite Towers,Apartment,Perambalur,TN,5/6/2020,5126556,2342,3,2,A429
P530,Elite Towers,Apartment,Bangalore,KA,5/7/2020,8071181,2228,2,2,A430
P531,Elite Towers,Apartment,Coimbatore,TN,5/8/2020,4802014,1818,2,2,A431
P532,Elite Towers,Apartment,Kochi,KL,5/9/2020,8847125,2382,3,2,A432
P533,Elite Towers,Apartment,Hosur,TN,5/10/2020,6201700,2256,3,2,A433
P534,Elite Towers,Apartment,Trichy,TN,5/11/2020,8858467,2096,2,2,A434
P535,Elite Towers,Apartment,Chennai,TN,5/12/2020,5217398,2274,2,2,A435
P536,Elite Towers,Apartment,Perambalur,TN,5/13/2020,4562215,1578,3,2,A436
P537,Elite Towers,Apartment,Bangalore,KA,5/14/2020,8470097,1526,2,2,A437
P538,Elite Towers,Apartment,Coimbatore,TN,5/15/2020,4500467,1972,3,2,A438
P539,Elite Towers,Apartment,Kochi,KL,5/16/2020,9418719,1676,3,2,A439
P540,Elite Towers,Apartment,Hosur,TN,5/17/2020,9374308,2260,2,2,A440
P541,Elite Towers,Apartment,Trichy,TN,5/18/2020,6184533,1811,2,2,A441
P542,Elite Towers,Apartment,Chennai,TN,5/19/2020,7944390,2053,2,2,A442
P543,Elite Towers,Apartment,Perambalur,TN,5/20/2020,8819853,2120,3,2,A443
P544,Elite Towers,Apartment,Bangalore,KA,5/21/2020,7639171,1958,3,2,A444
P545,Elite Towers,Apartment,Coimbatore,TN,5/22/2020,8424479,1958,2,2,A445
P546,Elite Towers,Apartment,Kochi,KL,5/23/2020,7506103,2256,2,2,A446
P547,Elite Towers,Apartment,Hosur,TN,5/24/2020,5362837,1843,3,2,A447
P548,Elite Towers,Apartment,Trichy,TN,5/25/2020,7400776,1638,2,2,A448
P549,Elite Towers,Apartment,Chennai,TN,5/26/2020,6900885,1972,3,2,A449
P550,Elite Towers,Apartment,Perambalur,TN,5/27/2020,6124341,2445,2,2,A450
P551,Elite Towers,Apartment,Bangalore,KA,5/28/2020,5070513,2462,2,2,A451
P552,Elite Towers,Apartment,Coimbatore,TN,5/29/2020,8615103,1622,3,2,A452
P553,Elite Towers,Apartment,Kochi,KL,5/30/2020,6294334,1624,3,2,A453
P554,Elite Towers,Apartment,Hosur,TN,5/31/2020,5525164,1522,3,2,A454
P555,Elite Towers,Apartment,Trichy,TN,6/1/2020,6692165,2445,2,2,A455
P556,Elite Towers,Apartment,Chennai,TN,6/2/2020,7716375,2267,3,2,A456
P557,Elite Towers,Apartment,Perambalur,TN,6/3/2020,8308861,1728,3,2,A457
P558,Elite Towers,Apartment,Bangalore,KA,6/4/2020,5676564,2464,2,2,A458
P559,Elite Towers,Apartment,Coimbatore,TN,6/5/2020,8950850,1569,3,2,A459
P560,Elite Towers,Apartment,Kochi,KL,6/6/2020,8621106,2317,2,2,A460
P561,Elite Towers,Apartment,Hosur,TN,6/7/2020,5661840,1635,2,2,A461
P562,Elite Towers,Apartment,Trichy,TN,6/8/2020,6631817,1611,2,2,A462
P563,Elite Towers,Apartment,Chennai,TN,6/9/2020,5603803,2286,3,2,A463
P564,Elite Towers,Apartment,Perambalur,TN,6/10/2020,4861221,2409,3,2,A464
P565,Elite Towers,Apartment,Bangalore,KA,6/11/2020,5109963,2355,2,2,A465
P566,Elite Towers,Apartment,Coimbatore,TN,6/12/2020,5553380,2315,2,2,A466
P567,Elite Towers,Apartment,Kochi,KL,6/13/2020,7276528,2016,3,2,A467
P568,Elite Towers,Apartment,Hosur,TN,6/14/2020,8988137,1927,3,2,A468
P569,Elite Towers,Apartment,Trichy,TN,6/15/2020,9166036,2308,3,2,A469
P570,Elite Towers,Apartment,Chennai,TN,6/16/2020,5740685,1651,2,2,A470
P571,Elite Towers,Apartment,Perambalur,TN,6/17/2020,4546913,2022,3,2,A471
P572,Elite Towers,Apartment,Bangalore,KA,6/18/2020,8582757,1863,2,2,A472
P573,Elite Towers,Apartment,Coimbatore,TN,6/19/2020,7444832,1696,2,2,A473
P574,Elite Towers,Apartment,Kochi,KL,6/20/2020,6743897,2009,2,2,A474
P575,Elite Towers,Apartment,Hosur,TN,6/21/2020,9196434,2318,3,2,A475
P576,Elite Towers,Apartment,Trichy,TN,6/22/2020,5777034,2379,3,2,A476
P577,Elite Towers,Apartment,Chennai,TN,6/23/2020,7015457,2251,2,2,A477
P578,Elite Towers,Apartment,Perambalur,TN,6/24/2020,5677928,1856,3,2,A478
P579,Elite Towers,Apartment,Bangalore,KA,6/25/2020,8286473,2416,2,2,A479
P580,Elite Towers,Apartment,Coimbatore,TN,6/26/2020,9229397,2444,2,2,A480
P581,Elite Towers,Apartment,Kochi,KL,6/27/2020,4731774,1865,2,2,A481
P582,Elite Towers,Apartment,Hosur,TN,6/28/2020,6143609,2448,2,2,A482
P583,Elite Towers,Apartment,Trichy,TN,6/29/2020,8817667,2201,3,2,A483
P584,Elite Towers,Apartment,Chennai,TN,6/30/2020,8772494,2242,2,2,A484
P585,Elite Towers,Apartment,Perambalur,TN,7/1/2020,8422552,1801,2,2,A485
P586,Elite Towers,Apartment,Bangalore,KA,7/2/2020,8805039,2457,2,2,A486
P587,Elite Towers,Apartment,Coimbatore,TN,7/3/2020,7091056,1651,2,2,A487
P588,Elite Towers,Apartment,Kochi,KL,7/4/2020,7418102,2072,2,2,A488
P589,Elite Towers,Apartment,Hosur,TN,7/5/2020,6560062,2293,3,2,A489
P590,Elite Towers,Apartment,Trichy,TN,7/6/2020,6573448,2216,3,2,A490
P591,Elite Towers,Apartment,Chennai,TN,7/7/2020,9146032,1551,3,2,A491
P592,Elite Towers,Apartment,Perambalur,TN,7/8/2020,7155295,1847,2,2,A492
P593,Elite Towers,Apartment,Bangalore,KA,7/9/2020,8516973,1552,2,2,A493
P594,Elite Towers,Apartment,Coimbatore,TN,7/10/2020,7983541,1954,2,2,A494
P595,Elite Towers,Apartment,Kochi,KL,7/11/2020,9182670,2040,2,2,A495
P596,Elite Towers,Apartment,Hosur,TN,7/12/2020,8423100,1864,3,2,A496
P597,Elite Towers,Apartment,Trichy,TN,7/13/2020,8837153,2265,3,2,A497
P598,Elite Towers,Apartment,Chennai,TN,7/14/2020,6336129,2444,2,2,A498
P599,Elite Towers,Apartment,Perambalur,TN,7/15/2020,8673107,1828,3,2,A499
P600,Elite Towers,Apartment,Bangalore,KA,7/16/2020,5714105,2152,3,2,A500
P601,Elite Towers,Apartment,Coimbatore,TN,7/17/2020,5637160,1708,3,2,A501
P602,Elite Towers,Apartment,Kochi,KL,7/18/2020,5930952,2012,2,2,A502
P603,Elite Towers,Apartment,Hosur,TN,7/19/2020,6822986,2400,3,2,A503
P604,Elite Towers,Apartment,Trichy,TN,7/20/2020,4917462,1982,2,2,A504
P605,Elite Towers,Apartment,Chennai,TN,7/21/2020,6279299,1992,3,2,A505
P606,Elite Towers,Apartment,Perambalur,TN,7/22/2020,6356157,1687,2,2,A506
P607,Elite Towers,Apartment,Bangalore,KA,7/23/2020,6294678,2304,3,2,A507
P608,Elite Towers,Apartment,Coimbatore,TN,7/24/2020,5589903,1945,3,2,A508
P609,Elite Towers,Apartment,Kochi,KL,7/25/2020,5989762,1678,2,2,A509
P610,Elite Towers,Apartment,Hosur,TN,7/26/2020,4865768,2496,2,2,A510
P611,Elite Towers,Apartment,Trichy,TN,7/27/2020,7118679,2403,2,2,A511
P612,Elite Towers,Apartment,Chennai,TN,7/28/2020,7589786,1772,3,2,A512
P613,Elite Towers,Apartment,Perambalur,TN,7/29/2020,7768899,1503,2,2,A513
P614,Elite Towers,Apartment,Bangalore,KA,7/30/2020,8183350,1661,2,2,A514
P615,Elite Towers,Apartment,Coimbatore,TN,7/31/2020,7332091,1932,3,2,A515
P616,Elite Towers,Apartment,Kochi,KL,8/1/2020,7134620,2430,3,2,A516
P617,Elite Towers,Apartment,Hosur,TN,8/2/2020,8058541,1667,2,2,A517
P618,Elite Towers,Apartment,Trichy,TN,8/3/2020,6911372,2181,3,2,A518
P619,Elite Towers,Apartment,Chennai,TN,8/4/2020,6269603,1699,2,2,A519
P620,Elite Towers,Apartment,Perambalur,TN,8/5/2020,4944919,1927,3,2,A520
P621,Elite Towers,Apartment,Bangalore,KA,8/6/2020,6866161,1795,3,2,A521
P622,Elite Towers,Apartment,Coimbatore,TN,8/7/2020,7397564,2299,3,2,A522
P623,Elite Towers,Apartment,Kochi,KL,8/8/2020,6298518,2495,2,2,A523
P624,Elite Towers,Apartment,Hosur,TN,8/9/2020,5961831,1780,3,2,A524
P625,Elite Towers,Apartment,Trichy,TN,8/10/2020,8029333,1656,2,2,A525
P626,Elite Towers,Apartment,Chennai,TN,8/11/2020,6581609,1661,3,2,A526
P627,Elite Towers,Apartment,Perambalur,TN,8/12/2020,4895969,1765,2,2,A527
P628,Elite Towers,Apartment,Bangalore,KA,8/13/2020,8272892,1803,3,2,A528
P629,Elite Towers,Apartment,Coimbatore,TN,8/14/2020,5465930,1629,2,2,A529
P630,Elite Towers,Apartment,Kochi,KL,8/15/2020,4569176,1644,2,2,A530
P631,Golden Meadows Villa,Villa,Hosur,TN,8/16/2020,9019731,4750,4,2,A531
P632,Silver Land Estate,Plot,Trichy,TN,8/17/2020,7340816,2599,3,2,A532
P633,Golden Harvest Farm,Farmhouse,Chennai,TN,8/18/2020,6409848,3994,3,3,A533
P634,Golden Meadows Villa,Villa,Perambalur,TN,8/19/2020,7354926,3709,4,2,A534
P635,Silver Land Estate,Plot,Bangalore,KA,8/20/2020,5942111,1957,2,2,A535
P636,Golden Harvest Farm,Farmhouse,Coimbatore,TN,8/21/2020,7910268,5872,4,3,A536
P637,Golden Meadows Villa,Villa,Kochi,KL,8/22/2020,8537564,4952,3,2,A537
P638,Silver Land Estate,Plot,Hosur,TN,8/23/2020,9426551,1950,2,2,A538
P639,Golden Harvest Farm,Farmhouse,Trichy,TN,8/24/2020,7457793,3131,4,3,A539
P640,Golden Meadows Villa,Villa,Chennai,TN,8/25/2020,7147677,4831,3,2,A540
P641,Silver Land Estate,Plot,Perambalur,TN,8/26/2020,8059360,1768,3,2,A541
P642,Golden Harvest Farm,Farmhouse,Bangalore,KA,8/27/2020,5777299,4484,4,3,A542
P643,Golden Harvest Farm,Farmhouse,Coimbatore,TN,8/28/2020,5795022,5956,4,3,A543
P644,Golden Harvest Farm,Farmhouse,Kochi,KL,8/29/2020,5732555,3564,4,3,A544
P645,Golden Harvest Farm,Farmhouse,Hosur,TN,8/30/2020,7067835,5477,4,3,A545
P646,Golden Harvest Farm,Farmhouse,Trichy,TN,8/31/2020,6893542,5317,3,3,A546
P647,Golden Harvest Farm,Farmhouse,Chennai,TN,9/1/2020,8341924,5512,4,3,A547
P648,Golden Harvest Farm,Farmhouse,Perambalur,TN,9/2/2020,7179733,5251,3,3,A548
P649,Golden Harvest Farm,Farmhouse,Bangalore,KA,9/3/2020,6767167,2704,4,3,A549
P650,Golden Harvest Farm,Farmhouse,Coimbatore,TN,9/4/2020,6470640,4314,3,3,A550
P651,Golden Harvest Farm,Farmhouse,Kochi,KL,9/5/2020,4806577,5187,3,3,A551
P652,Golden Harvest Farm,Farmhouse,Hosur,TN,9/6/2020,8188302,3883,4,3,A552
P653,Golden Harvest Farm,Farmhouse,Trichy,TN,9/7/2020,4635011,5864,3,3,A553
P654,Golden Harvest Farm,Farmhouse,Chennai,TN,9/8/2020,8641194,3009,4,3,A554
P655,Golden Harvest Farm,Farmhouse,Perambalur,TN,9/9/2020,5448885,5900,3,3,A555
P656,Golden Harvest Farm,Farmhouse,Bangalore,KA,9/10/2020,8224247,5930,4,3,A556
P657,Golden Harvest Farm,Farmhouse,Coimbatore,TN,9/11/2020,8712357,5287,4,3,A557
P658,Golden Harvest Farm,Farmhouse,Kochi,KL,9/12/2020,6133222,5726,3,3,A558
P659,Golden Harvest Farm,Farmhouse,Hosur,TN,9/13/2020,7721988,2503,3,3,A559
P660,Golden Harvest Farm,Farmhouse,Trichy,TN,9/14/2020,6797565,5771,4,3,A560
P661,Golden Harvest Farm,Farmhouse,Chennai,TN,9/15/2020,7579059,2867,3,3,A561
P662,Golden Harvest Farm,Farmhouse,Perambalur,TN,9/16/2020,7580109,4550,3,3,A562
P663,Golden Harvest Farm,Farmhouse,Bangalore,KA,9/17/2020,8038255,4457,4,3,A563
P664,Golden Harvest Farm,Farmhouse,Coimbatore,TN,9/18/2020,5780310,5612,3,3,A564
P665,Golden Harvest Farm,Farmhouse,Kochi,KL,9/19/2020,8922097,3899,4,3,A565
P666,Golden Harvest Farm,Farmhouse,Hosur,TN,9/20/2020,8081435,3815,3,3,A566
P667,Golden Harvest Farm,Farmhouse,Trichy,TN,9/21/2020,5412872,5340,3,3,A567
P668,Golden Harvest Farm,Farmhouse,Chennai,TN,9/22/2020,7866890,5780,4,3,A568
P669,Golden Harvest Farm,Farmhouse,Perambalur,TN,9/23/2020,7449578,4191,3,3,A569
P670,Golden Harvest Farm,Farmhouse,Bangalore,KA,9/24/2020,6570124,3959,4,3,A570
P671,Golden Harvest Farm,Farmhouse,Coimbatore,TN,9/25/2020,6011166,5725,3,3,A571
P672,Golden Harvest Farm,Farmhouse,Kochi,KL,9/26/2020,6008369,3945,3,3,A572
P673,Golden Harvest Farm,Farmhouse,Hosur,TN,9/27/2020,4769641,3399,3,3,A573
P674,Golden Harvest Farm,Farmhouse,Trichy,TN,9/28/2020,6873554,5919,4,3,A574
P675,Golden Harvest Farm,Farmhouse,Chennai,TN,9/29/2020,8377381,4432,3,3,A575
P676,Golden Harvest Farm,Farmhouse,Perambalur,TN,9/30/2020,7704039,5604,4,3,A576
P677,Golden Harvest Farm,Farmhouse,Bangalore,KA,10/1/2020,7896785,2934,4,3,A577
P678,Golden Harvest Farm,Farmhouse,Coimbatore,TN,10/2/2020,7721451,5236,4,3,A578
P679,Golden Harvest Farm,Farmhouse,Kochi,KL,10/3/2020,4986548,3414,4,3,A579
P680,Golden Harvest Farm,Farmhouse,Hosur,TN,10/4/2020,6889813,3085,4,3,A580
P681,Golden Harvest Farm,Farmhouse,Trichy,TN,10/5/2020,8672877,5891,3,3,A581
P682,Golden Harvest Farm,Farmhouse,Chennai,TN,10/6/2020,6814049,2584,3,3,A582
P683,Golden Harvest Farm,Farmhouse,Perambalur,TN,10/7/2020,5472919,4524,4,3,A583
P684,Golden Harvest Farm,Farmhouse,Bangalore,KA,10/8/2020,5025935,5495,3,3,A584
P685,Golden Harvest Farm,Farmhouse,Coimbatore,TN,10/9/2020,8224073,3703,4,3,A585
P686,Golden Harvest Farm,Farmhouse,Kochi,KL,10/10/2020,5849917,5276,4,3,A586
P687,Golden Harvest Farm,Farmhouse,Hosur,TN,10/11/2020,6268755,5009,3,3,A587
P688,Golden Harvest Farm,Farmhouse,Trichy,TN,10/12/2020,9309425,2639,4,3,A588
P689,Golden Harvest Farm,Farmhouse,Chennai,TN,10/13/2020,6336384,2831,4,3,A589
P690,Golden Harvest Farm,Farmhouse,Perambalur,TN,10/14/2020,4560358,3388,4,3,A590
P691,Golden Harvest Farm,Farmhouse,Bangalore,KA,10/15/2020,8619208,5099,3,3,A591
P692,Golden Harvest Farm,Farmhouse,Coimbatore,TN,10/16/2020,6287327,5863,4,3,A592
P693,Golden Harvest Farm,Farmhouse,Kochi,KL,10/17/2020,6309237,4433,3,3,A593
P694,Golden Harvest Farm,Farmhouse,Hosur,TN,10/18/2020,9299975,3082,3,3,A594
P695,Golden Harvest Farm,Farmhouse,Trichy,TN,10/19/2020,9004066,4833,4,3,A595
