customer_id,booking_id,booking_type,property_type,property_img,agent_id,sale_id
C186,B186,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A186,S186
C187,B187,Loan Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A187,S187
C188,B188,Resale,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A188,S188
C189,B189,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A189,S189
C190,B190,Pre-Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A190,S190
C191,B191,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A191,S191
C192,B192,Resale,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A192,S192
C193,B193,Direct Purchase,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A193,S193
C194,B194,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A194,S194
C195,B195,Loan Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A195,S195
C196,B196,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A196,S196
C197,B197,Direct Purchase,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A197,S197
C198,B198,Pre-Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A198,S198
C199,B199,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A199,S199
C200,B200,Resale,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A200,S200
C201,B201,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A201,S201
C202,B202,Pre-Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A202,S202
C203,B203,Loan Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A203,S203
C204,B204,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A204,S204
C205,B205,Direct Purchase,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A205,S205
C206,B206,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A206,S206
C207,B207,Loan Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A207,S207
C208,B208,Resale,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A208,S208
C209,B209,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A209,S209
C210,B210,Pre-Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A210,S210
C211,B211,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A211,S211
C212,B212,Resale,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A212,S212
C213,B213,Direct Purchase,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A213,S213
C214,B214,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A214,S214
C215,B215,Loan Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A215,S215
C216,B216,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A216,S216
C217,B217,Direct Purchase,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A217,S217
C218,B218,Pre-Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A218,S218
C219,B219,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A219,S219
C220,B220,Resale,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A220,S220
C221,B221,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A221,S221
C222,B222,Pre-Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A222,S222
C223,B223,Loan Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A223,S223
C224,B224,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A224,S224
C225,B225,Direct Purchase,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A225,S225
C226,B226,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A226,S226
C227,B227,Loan Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A227,S227
C228,B228,Resale,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A228,S228
C229,B229,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A229,S229
C230,B230,Pre-Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A230,S230
C231,B231,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A231,S231
C232,B232,Resale,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A232,S232
C233,B233,Direct Purchase,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A233,S233
C234,B234,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A234,S234
C235,B235,Loan Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A235,S235
C236,B236,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A236,S236
C237,B237,Direct Purchase,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A237,S237
C238,B238,Pre-Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A238,S238
C239,B239,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A239,S239
C240,B240,Resale,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A240,S240
C241,B241,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A241,S241
C242,B242,Pre-Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A242,S242
C243,B243,Loan Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A243,S243
C244,B244,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A244,S244
C245,B245,Direct Purchase,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A245,S245
C246,B246,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A246,S246
C247,B247,Loan Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A247,S247
C248,B248,Resale,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A248,S248
C249,B249,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A249,S249
C250,B250,Pre-Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A250,S250
C251,B251,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A251,S251
C252,B252,Resale,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A252,S252
C253,B253,Direct Purchase,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A253,S253
C254,B254,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A254,S254
C255,B255,Loan Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A255,S255
C256,B256,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A256,S256
C257,B257,Direct Purchase,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A257,S257
C258,B258,Pre-Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A258,S258
C259,B259,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A259,S259
C260,B260,Resale,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A260,S260
C261,B261,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A261,S261
C262,B262,Pre-Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A262,S262
C263,B263,Loan Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A263,S263
C264,B264,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A264,S264
C265,B265,Direct Purchase,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A265,S265
C266,B266,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A266,S266
C267,B267,Loan Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A267,S267
C268,B268,Resale,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A268,S268
C269,B269,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A269,S269
C270,B270,Pre-Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A270,S270
C271,B271,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A271,S271
C272,B272,Resale,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A272,S272
C273,B273,Direct Purchase,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A273,S273
C274,B274,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A274,S274
C275,B275,Loan Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A275,S275
C276,B276,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A276,S276
C277,B277,Direct Purchase,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A277,S277
C278,B278,Pre-Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A278,S278
C279,B279,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A279,S279
C280,B280,Resale,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A280,S280
C281,B281,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A281,S281
C282,B282,Pre-Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A282,S282
C283,B283,Loan Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A283,S283
C284,B284,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A284,S284
C285,B285,Direct Purchase,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A285,S285
C286,B286,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A286,S286
C287,B287,Loan Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A287,S287
C288,B288,Resale,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A288,S288
C289,B289,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A289,S289
C290,B290,Pre-Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A290,S290
C291,B291,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A291,S291
C292,B292,Resale,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A292,S292
C293,B293,Direct Purchase,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A293,S293
C294,B294,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A294,S294
C295,B295,Loan Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A295,S295
C296,B296,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A296,S296
C297,B297,Direct Purchase,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A297,S297
C298,B298,Pre-Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A298,S298
C299,B299,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A299,S299
C300,B300,Resale,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A300,S300
C301,B301,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A301,S301
C302,B302,Pre-Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A302,S302
C303,B303,Loan Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A303,S303
C304,B304,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A304,S304
C305,B305,Direct Purchase,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A305,S305
C306,B306,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A306,S306
C307,B307,Loan Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A307,S307
C308,B308,Resale,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A308,S308
C309,B309,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A309,S309
C310,B310,Pre-Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A310,S310
C311,B311,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A311,S311
C312,B312,Resale,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A312,S312
C313,B313,Direct Purchase,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A313,S313
C314,B314,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A314,S314
C315,B315,Loan Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A315,S315
C316,B316,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A316,S316
C317,B317,Direct Purchase,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A317,S317
C318,B318,Pre-Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A318,S318
C319,B319,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A319,S319
C320,B320,Resale,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A320,S320
C321,B321,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A321,S321
C322,B322,Pre-Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A322,S322
C323,B323,Loan Booking,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A323,S323
C324,B324,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A324,S324
C325,B325,Direct Purchase,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A325,S325
C326,B326,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A326,S326
C327,B327,Loan Booking,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A327,S327
C328,B328,Resale,Apartment,https://image2url.com/r2/default/images/1775365771521-eb23937a-a14e-441c-9dd3-73ae16559c6d.png,A328,S328
C329,B329,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A329,S329
C330,B330,Pre-Booking,Commercial,https://image2url.com/r2/default/images/1775366053175-0f364451-8a33-4ba4-a427-6a66077a018d.png,A330,S330
C331,B331,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A331,S331
C332,B332,Resale,Farmhouse,https://image2url.com/r2/default/images/1775366212850-4b90d38e-a1b8-4f24-a55a-6d5f8d0b0f8b.png,A332,S332
